,director_name,num_critic_for_reviews,duration,director_facebook_likes,movie_title,imdb_score
4075,Benny Boom,49.0,84.0,23.0,Next Day Air ,5.9
4076,Richard Brooks,42.0,146.0,174.0,Elmer Gantry ,7.9
4077,Stanley Kramer,73.0,186.0,176.0,Judgment at Nuremberg ,8.3
4078,David Raynr,16.0,94.0,9.0,Trippin' ,5.2
4079,,38.0,11.0,,Robot Chicken             ,7.8
4080,Howard Hawks,91.0,126.0,393.0,Red River ,7.8
4081,Nnegest Likké,37.0,99.0,18.0,Phat Girlz ,3.0
4082,Richard Linklater,405.0,109.0,0.0,Before Midnight ,7.9
4083,Christopher Leitch,29.0,95.0,4.0,Teen Wolf Too ,3.2
4084,Don Coscarelli,81.0,97.0,152.0,Phantasm II ,6.5
4085,Michael Schultz,17.0,94.0,78.0,Woman Thou Art Loosed ,6.9
4086,Patricia Cardoso,75.0,90.0,15.0,Real Women Have Curves ,7.0
4087,,,197.0,,Deadline Gallipoli             ,7.4
4088,Deepa Mehta,91.0,117.0,375.0,Water ,7.8
4089,Damien O'Donnell,82.0,96.0,70.0,East Is East ,6.9
4090,Peter M. Cohen,48.0,82.0,0.0,Whipped ,4.4
4091,Mira Nair,33.0,109.0,300.0,Kama Sutra: A Tale of Love ,6.0
4092,Nicole Holofcener,133.0,90.0,132.0,Please Give ,6.6
4093,Mel Stuart,104.0,89.0,21.0,Willy Wonka & the Chocolate Factory ,7.8
4094,Anthony Hickox,22.0,98.0,16.0,Warlock: The Armageddon ,5.3
4095,Tom Schulman,30.0,95.0,45.0,8 Heads in a Duffel Bag ,5.3
4096,Terrence Malick,112.0,94.0,0.0,Days of Heaven ,8.0
4097,Jill Sprecher,79.0,104.0,11.0,Thirteen Conversations About One Thing ,7.1
4098,Darren Stein,49.0,87.0,18.0,Jawbreaker ,5.4
4099,Julian Schnabel,42.0,108.0,232.0,Basquiat ,6.9
4100,Noah Baumbach,345.0,86.0,387.0,Frances Ha ,7.4
4101,Gavin Hood,152.0,94.0,151.0,Tsotsi ,7.3
4102,Todd Solondz,148.0,134.0,377.0,Happiness ,7.8
4103,George Gallo,23.0,89.0,269.0,DysFunktional Family ,6.6
4104,Kevin Smith,254.0,102.0,0.0,Tusk ,5.4
4105,Chan-wook Park,305.0,120.0,0.0,Oldboy ,8.4
4106,David Nixon,19.0,110.0,13.0,Letters to God ,6.3
4107,Jason Eisener,272.0,86.0,59.0,Hobo with a Shotgun ,6.1
4108,Enrique Begne,5.0,101.0,0.0,Compadres ,5.0
4109,Matthew Bright,65.0,102.0,9.0,Freeway ,6.9
4110,Michael Landon Jr.,5.0,87.0,84.0,Love's Abiding Joy ,7.2
4111,Andrea Arnold,248.0,123.0,121.0,Fish Tank ,7.3
4112,Whit Stillman,152.0,99.0,89.0,Damsels in Distress ,5.7
4113,,10.0,173.0,,Creature             ,5.0
4114,Leslye Headland,156.0,87.0,21.0,Bachelorette ,5.3
4115,,7.0,44.0,,BrainDead             ,7.9
4116,Bobby Roth,1.0,120.0,40.0,Brave New Girl ,5.0
4117,Tim Heidecker,82.0,93.0,78.0,Tim and Eric's Billion Dollar Movie ,5.3
4118,Rupert Wyatt,175.0,111.0,81.0,The Gambler ,6.0
4119,,4.0,60.0,,The Grand             ,7.6
4120,Marco Kreuzpaintner,40.0,98.0,7.0,Summer Storm ,7.4
4121,Kate Connor,8.0,100.0,27.0,Fort McCoy ,5.9
4122,Deon Taylor,63.0,88.0,26.0,Chain Letter ,4.1
4123,Jason Alexander,20.0,97.0,700.0,Just Looking ,6.7
4124,Xavier Gens,174.0,122.0,87.0,The Divide ,5.8
4125,Conor McPherson,90.0,86.0,0.0,The Eclipse ,6.2
4126,Will Canon,58.0,83.0,8.0,Demonic ,5.3
4127,Philip Zlotorynski,14.0,80.0,0.0,My Big Fat Independent Movie ,3.3
4128,Tim Burton,451.0,108.0,13000.0,Alice in Wonderland ,6.5
4129,Lance Kawas,,90.0,66.0,The Deported ,6.2
4130,Francesca Gregorini,21.0,96.0,15.0,Tanner Hall ,5.9
4131,Marcio Garcia,9.0,85.0,74.0,Open Road ,5.5
4132,David Wain,98.0,83.0,136.0,They Came Together ,5.5
4133,Craig Moss,29.0,80.0,19.0,30 Nights of Paranormal Activity with the Devil Inside the Girl with the Dragon Tattoo ,2.6
4134,Michael Jai White,23.0,90.0,2000.0,Never Back Down 2: The Beatdown ,5.8
4135,John Boorman,87.0,92.0,128.0,Point Blank ,7.4
4136,Paolo Monico,2.0,100.0,3.0,Four Single Fathers ,5.1
4137,Youssef Delara,17.0,88.0,8.0,Enter the Dangerous Mind ,5.2
4138,Darin Scott,7.0,95.0,39.0,Something Wicked ,4.8
4139,Christian Sesma,6.0,82.0,9.0,AWOL-72 ,3.9
4140,Monte Hellman,9.0,97.0,96.0,Iguana ,6.2
4141,Kenneth Branagh,343.0,105.0,0.0,Cinderella ,7.0
4142,Brian Caunter,11.0,94.0,0.0,Chicago Overcoat ,6.2
4143,Chris D'Arienzo,34.0,95.0,7.0,Barry Munday ,5.9
4144,Walter Salles,71.0,113.0,179.0,Central Station ,8.0
4145,Frank Capra,21.0,136.0,964.0,Pocketful of Miracles ,7.3
4146,Isaac Florentine,28.0,80.0,81.0,Close Range ,4.9
4147,Susan Seidelman,35.0,105.0,39.0,Boynton Beach Club ,6.5
4148,Michael Polish,30.0,90.0,35.0,Amnesiac ,4.3
4149,Heidi Ewing,73.0,93.0,4.0,Freakonomics ,6.4
4150,Richard Donner,154.0,107.0,503.0,The Omen ,7.6
4151,Alexandre Aja,251.0,89.0,192.0,High Tension ,6.8
4152,Leon Ford,57.0,90.0,18.0,Griff the Invisible ,6.1
4153,Hank Braxtan,14.0,89.0,6.0,Unnatural ,4.0
4154,Craig Brewer,159.0,116.0,153.0,Hustle & Flow ,7.4
4155,Billy Wilder,181.0,120.0,0.0,Some Like It Hot ,8.3
4156,John Carl Buechler,110.0,88.0,152.0,Friday the 13th Part VII: The New Blood ,5.3
4157,Victor Fleming,213.0,102.0,149.0,The Wizard of Oz ,8.1
4158,Mel Brooks,129.0,106.0,0.0,Young Frankenstein ,8.0
4159,George A. Romero,280.0,95.0,0.0,Diary of the Dead ,5.7
4160,Rajkumar Hirani,15.0,144.0,124.0,Lage Raho Munna Bhai ,8.2
4161,Victor Nunez,61.0,113.0,9.0,Ulee's Gold ,7.1
4162,Carroll Ballard,33.0,118.0,19.0,The Black Stallion ,7.4
4163,Rohit Jugraj,1.0,141.0,2.0,Sardaar Ji ,6.6
4164,Thorbjørn Christoffersen,2.0,90.0,0.0,Journey to Saturn ,5.7
4165,John Ford,27.0,109.0,673.0,Donovan's Reef ,6.9
4166,Alex van Warmerdam,19.0,95.0,53.0,The Dress ,7.0
4167,Victor Fleming,9.0,122.0,149.0,A Guy Named Joe ,7.0
4168,Mel Brooks,121.0,93.0,0.0,Blazing Saddles ,7.8
4169,Joseph Zito,166.0,97.0,17.0,Friday the 13th: The Final Chapter ,5.9
4170,Pawel Pawlikowski,269.0,82.0,84.0,Ida ,7.4
4171,James Ivory,29.0,140.0,133.0,Maurice ,7.8
4172,Frank Sebastiano,20.0,86.0,3.0,Beer League ,6.0
4173,Rand Ravich,107.0,109.0,7.0,The Astronaut's Wife ,5.3
4174,Stacy Peralta,74.0,105.0,147.0,Riding Giants ,7.9
4175,Nacho Vigalondo,173.0,66.0,76.0,Timecrimes ,7.2
4176,Hao Ning,5.0,99.0,0.0,Silver Medallist ,7.4
4177,Tony Giglio,66.0,100.0,6.0,Timber Falls ,5.3
4178,Stanley Donen,169.0,103.0,134.0,Singin' in the Rain ,8.3
4179,Joe Cross,13.0,97.0,65.0,"Fat, Sick & Nearly Dead ",7.6
4180,Michael Tiddes,129.0,86.0,89.0,A Haunted House ,5.1
4181,Dinesh D'Souza,30.0,87.0,67.0,2016: Obama's America ,5.1
4182,Rob Zombie,220.0,119.0,0.0,Halloween II ,4.9
4183,Tom Hanks,75.0,149.0,15000.0,That Thing You Do! ,6.9
4184,Tommy Lee Wallace,162.0,98.0,24.0,Halloween III: Season of the Witch ,4.6
4185,Don Taylor,74.0,98.0,11.0,Escape from the Planet of the Apes ,6.3
4186,Martin Ritt,65.0,112.0,58.0,Hud ,7.9
4187,Leslie Small,26.0,75.0,15.0,Kevin Hart: Let Me Explain ,6.7
4188,Gus Van Sant,63.0,104.0,835.0,My Own Private Idaho ,7.1
4189,Zach Braff,205.0,102.0,0.0,Garden State ,7.6
4190,Richard Linklater,121.0,105.0,0.0,Before Sunrise ,8.1
4191,Éric Tessier,9.0,99.0,0.0,Sur le seuil ,6.6
4192,Alison Maclean,74.0,107.0,7.0,Jesus' Son ,7.0
4193,Alice Wu,54.0,96.0,13.0,Saving Face ,7.6
4194,Sarah Gavron,80.0,101.0,34.0,Brick Lane ,6.7
4195,Jake Schreier,252.0,89.0,14.0,Robot & Frank ,7.1
4196,Isabel Coixet,72.0,106.0,148.0,My Life Without Me ,7.6
4197,James Ponsoldt,220.0,95.0,53.0,The Spectacular Now ,7.1
4198,Randall Miller,1.0,34.0,19.0,Marilyn Hotchkiss' Ballroom Dancing and Charm School ,7.1
4199,Larry Charles,197.0,101.0,119.0,Religulous ,7.7
4200,Joshua Tickell,14.0,112.0,9.0,Fuel ,7.6
4201,Tim Boxell,3.0,100.0,10.0,Valley of the Heart's Delight ,6.6
4202,Rawson Marshall Thurber,191.0,92.0,43.0,Dodgeball: A True Underdog Story ,6.7
4203,Michael D. Sellers,18.0,100.0,0.0,Eye of the Dolphin ,5.7
4204,Reed Cowan,28.0,80.0,0.0,8: The Mormon Proposition ,7.1
4205,James Dodson,22.0,106.0,8.0,The Other End of the Line ,6.2
4206,Stefan Ruzowitzky,62.0,103.0,24.0,Anatomy ,6.1
4207,Alex Rivera,47.0,90.0,8.0,Sleep Dealer ,5.9
4208,James Gunn,238.0,96.0,571.0,Super ,6.8
4209,John Murlowski,2.0,89.0,20.0,Christmas Mail ,5.8
4210,Benni Diez,95.0,87.0,2.0,Stung ,5.0
4211,Danny Perez,10.0,94.0,0.0,Antibirth ,6.3
4212,Spike Lee,28.0,120.0,0.0,Get on the Bus ,6.8
4213,Robby Henson,25.0,101.0,9.0,Thr3e ,5.1
4214,Mike Judge,121.0,84.0,406.0,Idiocracy ,6.6
4215,Zackary Adler,10.0,110.0,0.0,The Rise of the Krays ,5.0
4216,Shane Meadows,172.0,101.0,222.0,This Is England ,7.7
4217,Dominic Burns,20.0,101.0,15.0,Alien Uprising ,3.1
4218,George Sidney,8.0,101.0,24.0,Bathing Beauty ,6.5
4219,Carmen Marron,8.0,105.0,29.0,Go for It! ,3.9
4220,Tim McCanlies,15.0,97.0,23.0,"Dancer, Texas Pop. 81 ",6.8
4221,George Sidney,14.0,108.0,24.0,Show Boat ,7.0
4222,Mario Van Peebles,12.0,95.0,535.0,Redemption Road ,5.9
4223,Jason Stone,48.0,108.0,14.0,The Calling ,5.8
4224,Jerry Rees,17.0,90.0,115.0,The Brave Little Toaster ,7.3
4225,James Algar,99.0,120.0,11.0,Fantasia ,7.8
4226,William Friedkin,138.0,104.0,607.0,The French Connection ,7.8
4227,Jaco Booyens,,90.0,37.0,8 Days ,6.9
4228,Steve Miner,235.0,91.0,49.0,Friday the 13th Part III ,5.7
4229,Danny Steinmann,160.0,92.0,13.0,Friday the 13th: A New Beginning ,4.7
4230,Michael Landon Jr.,18.0,117.0,84.0,The Last Sin Eater ,5.9
4231,Jon Gunn,11.0,120.0,16.0,Do You Believe? ,5.9
4232,Hayley Cloake,11.0,90.0,0.0,Impact Point ,4.3
4233,Tay Garnett,7.0,119.0,10.0,The Valley of Decision ,7.5
4234,Shyam Madiraju,5.0,90.0,0.0,Eden ,4.8
4235,Harmage Singh Kalirai,10.0,90.0,11.0,Chicken Tikka Masala ,5.8
4236,Rita Merson,5.0,97.0,5.0,Always Woodstock ,5.3
4237,Jon Knautz,95.0,90.0,10.0,Jack Brooks: Monster Slayer ,6.0
4238,William Wyler,97.0,172.0,355.0,The Best Years of Our Lives ,8.1
4239,Larry Clark,76.0,115.0,184.0,Bully ,7.0
4240,Petter Næss,67.0,89.0,16.0,Elling ,7.6
4241,Robert Fontaine,4.0,125.0,7.0,Mi America ,7.2
4242,Jaume Balagueró,252.0,78.0,57.0,[Rec] ,7.5
4243,Patricia Cardoso,,89.0,15.0,Lies in Plain Sight ,6.3
4244,Dan Perri,1.0,100.0,0.0,Sharkskin ,6.7
4245,Neil Mcenery-West,33.0,77.0,0.0,Containment ,4.8
4246,Anthony O'Brien,19.0,81.0,7.0,The Timber ,5.5
4247,Terence Young,167.0,115.0,92.0,From Russia with Love ,7.5
4248,Michael Herz,49.0,96.0,6.0,The Toxic Avenger Part II ,5.1
4249,,1.0,60.0,,In the Heat of the Night             ,7.4
4250,Woody Allen,66.0,89.0,11000.0,Sleeper ,7.3
4251,David Robert Mitchell,533.0,100.0,421.0,It Follows ,6.9
4252,Woody Allen,50.0,88.0,11000.0,Everything You Always Wanted to Know About Sex * But Were Afraid to Ask ,6.8
4253,Robert Mulligan,127.0,129.0,89.0,To Kill a Mockingbird ,8.4
4254,George Miller,177.0,87.0,750.0,Mad Max 2: The Road Warrior ,7.6
4255,Chia-Liang Liu,77.0,102.0,32.0,The Legend of Drunken Master ,7.6
4256,Stanley Kubrick,103.0,152.0,0.0,Lolita ,7.7
4257,Kimberly Peirce,123.0,118.0,108.0,Boys Don't Cry ,7.6
4258,Chris Kentis,218.0,86.0,9.0,Silent House ,5.3
4259,Florian Henckel von Donnersmarck,215.0,137.0,207.0,The Lives of Others ,8.5
4260,Alex Kendrick,34.0,129.0,589.0,Courageous ,7.0
4261,Robert Rossen,100.0,134.0,31.0,The Hustler ,8.0
4262,Jack Conway,12.0,119.0,6.0,Boom Town ,7.1
4263,Sylvain Chomet,167.0,80.0,162.0,The Triplets of Belleville ,7.8
4264,Chris Eyre,56.0,89.0,149.0,Smoke Signals ,7.2
4265,Shari Springer Berman,180.0,101.0,30.0,American Splendor ,7.5
4266,Richard Linklater,211.0,80.0,0.0,Before Sunset ,8.0
4267,Alejandro G. Iñárritu,157.0,115.0,0.0,Amores Perros ,8.1
4268,Catherine Hardwicke,126.0,100.0,308.0,Thirteen ,6.8
4269,Elia Kazan,61.0,118.0,603.0,Gentleman's Agreement ,7.4
4270,Debra Granik,365.0,100.0,81.0,Winter's Bone ,7.2
4271,Kevin Macdonald,121.0,106.0,162.0,Touching the Void ,8.1
4272,Henry King,10.0,106.0,85.0,Alexander's Ragtime Band ,7.0
4273,Miranda July,151.0,91.0,244.0,Me and You and Everyone We Know ,7.4
4274,Charles Ferguson,171.0,105.0,117.0,Inside Job ,8.3
4275,Max Joseph,158.0,96.0,31.0,We Are Your Friends ,6.1
4276,Jim Jarmusch,167.0,116.0,0.0,Ghost Dog: The Way of the Samurai ,7.5
4277,David Ayer,118.0,116.0,453.0,Harsh Times ,7.0
4278,Jerry Jameson,39.0,97.0,5.0,Captive ,5.3
4279,Steven Soderbergh,108.0,101.0,0.0,Full Frontal ,4.7
4280,Kevin Tenney,65.0,98.0,85.0,Witchboard ,5.7
4281,,8.0,22.0,,Strangers with Candy             ,8.1
4282,Kenneth Branagh,85.0,150.0,0.0,Hamlet ,7.8
4283,John Cameron Mitchell,160.0,101.0,263.0,Shortbus ,6.5
4284,Ari Folman,231.0,90.0,56.0,Waltz with Bashir ,8.0
4285,Gary Rogers,7.0,120.0,0.0,"The Book of Mormon Movie, Volume 1: The Journey ",3.3
4286,Charles Ferguson,79.0,102.0,117.0,No End in Sight ,8.3
4287,Marielle Heller,168.0,102.0,22.0,The Diary of a Teenage Girl ,6.9
4288,,1.0,60.0,,Get Real             ,7.3
4289,David Sington,107.0,100.0,90.0,In the Shadow of the Moon ,8.1
4290,Kelly Reichardt,200.0,104.0,129.0,Meek's Cutoff ,6.5
4291,Fenton Bailey,123.0,89.0,13.0,Inside Deep Throat ,6.8
4292,Bob Giraldi,39.0,99.0,34.0,Dinner Rush ,7.3
4293,Jill Sprecher,41.0,96.0,11.0,Clockwatchers ,6.4
4294,Huck Botko,46.0,86.0,10.0,The Virginity Hit ,4.6
4295,Luc Besson,30.0,98.0,0.0,Subway ,6.5
4296,David Duchovny,46.0,96.0,0.0,House of D ,7.0
4297,Mitchell Lichtenstein,221.0,94.0,53.0,Teeth ,5.4
4298,Lance Mungia,51.0,91.0,4.0,Six-String Samurai ,6.7
4299,Kundan Shah,1.0,,4.0,Hum To Mohabbat Karega ,2.8
4300,Michael Dowse,58.0,90.0,31.0,It's All Gone Pete Tong ,7.4
4301,Hue Rhodes,45.0,85.0,0.0,Saint John of Las Vegas ,5.8
4302,Shane Meadows,44.0,96.0,222.0,24 7: Twenty Four Seven ,7.1
4303,Roland Emmerich,74.0,129.0,776.0,Stonewall ,4.5
4304,,20.0,60.0,,Eureka             ,7.9
4305,Jugal Hansraj,6.0,93.0,32.0,Roadside Romeo ,5.3
4306,Danny Provenzano,5.0,100.0,84.0,This Thing of Ours ,5.4
4307,Bill Muir,10.0,97.0,19.0,The Lost Medallion: The Adventures of Billy Stone ,4.8
4308,Richard LaGravenese,81.0,94.0,98.0,The Last Five Years ,5.9
4309,Noah Buschel,66.0,95.0,8.0,The Missing Person ,6.2
4310,Brian Yuzna,46.0,97.0,97.0,Return of the Living Dead III ,5.9
4311,Hunter Richards,34.0,92.0,11.0,London ,6.6
4312,Laurie Collyer,78.0,96.0,38.0,Sherrybaby ,6.6
4313,Bruce McCulloch,52.0,85.0,54.0,Stealing Harvard ,5.1
4314,Aaron Hann,29.0,87.0,0.0,Circle ,6.0
4315,James Watkins,161.0,91.0,43.0,Eden Lake ,6.8
4316,Catherine Hardwicke,18.0,99.0,308.0,Plush ,5.4
4317,Phil Claydon,107.0,88.0,6.0,Vampire Killers ,5.2
4318,Ralph Ziman,30.0,119.0,5.0,Gangster's Paradise: Jerusalema ,7.8
4319,John Simpson,24.0,99.0,0.0,Freeze Frame ,6.4
4320,Colin Minihan,116.0,92.0,6.0,Grave Encounters ,6.1
4321,Conor McMahon,98.0,86.0,5.0,Stitches ,5.7
4322,Chris Shadley,25.0,83.0,0.0,Nine Dead ,5.5
4323,Simon Napier-Bell,,81.0,0.0,"To Be Frank, Sinatra at 100 ",7.4
4324,Woody Allen,40.0,82.0,11000.0,Bananas ,7.1
4325,Simon Yin,20.0,102.0,0.0,Supercapitalist ,3.9
4326,Jeff Crook,8.0,90.0,5.0,Rockaway ,4.6
4327,,19.0,30.0,,Wings             ,7.3
4328,Orson Welles,90.0,92.0,0.0,The Lady from Shanghai ,7.7
4329,Dave Payne,21.0,88.0,0.0,No Man's Land: The Rise of Reeker ,4.9
4330,James Cox,12.0,97.0,10.0,Highway ,6.3
4331,Jonas Åkerlund,33.0,96.0,68.0,Small Apartments ,6.1
4332,Brad Copeland,9.0,87.0,8.0,Coffee Town ,6.6
4333,Paul Bunnell,94.0,106.0,5.0,The Ghastly Love of Johnny X ,5.7
4334,Phil Morrison,41.0,107.0,17.0,All Is Bright ,5.6
4335,Harald Reinl,38.0,80.0,2.0,The Torture Chamber of Dr. Sadism ,6.0
4336,James Cox,12.0,91.0,10.0,Straight A's ,5.7
4337,Richard Lester,25.0,99.0,44.0,A Funny Thing Happened on the Way to the Forum ,7.0
4338,Michael Moore,27.0,102.0,909.0,Slacker Uprising ,5.3
4339,Tanner Beard,2.0,108.0,531.0,The Legend of Hell's Gate: An American Conspiracy ,4.4
4340,Scott Dow,23.0,88.0,6.0,The Walking Deceased ,3.4
4341,Derick Martini,32.0,89.0,20000.0,The Curse of Downers Grove ,4.5
4342,Jerry Dugan,18.0,92.0,3.0,Shark Lake ,3.4
4343,Tim Hunter,45.0,99.0,28.0,River's Edge ,7.1
4344,Michael Polish,60.0,103.0,35.0,Northfork ,6.4
4345,William Kaufman,23.0,90.0,58.0,The Marine 4: Moving Target ,5.2
4346,Rodrigo Cortés,363.0,95.0,89.0,Buried ,7.0
4347,Richard Ayoade,249.0,97.0,0.0,Submarine ,7.3
4348,Jehane Noujaim,68.0,108.0,63.0,The Square ,8.1
4349,Pascal Arnold,14.0,95.0,0.0,One to Another ,5.8
4350,Kimberly Peirce,359.0,100.0,108.0,Carrie ,5.9
4351,Remo,15.0,160.0,168.0,ABCD (Any Body Can Dance) ,6.4
4352,Wes Craven,256.0,101.0,0.0,A Nightmare on Elm Street ,7.5
4353,James Marsh,194.0,90.0,120.0,Man on Wire ,7.8
4354,John Laing,,86.0,0.0,Abandoned ,6.3
4355,Jamal Hill,10.0,89.0,47.0,Brotherly Love ,7.2
4356,Daniel Stamm,311.0,87.0,13.0,The Last Exorcism ,5.6
4357,Sam Taylor-Johnson,205.0,98.0,456.0,Nowhere Boy ,7.2
4358,Elia Kazan,94.0,125.0,603.0,A Streetcar Named Desire ,8.0
4359,Stanley Kubrick,192.0,95.0,0.0,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb ,8.5
4360,Carlos Carrera,85.0,118.0,12.0,El crimen del padre Amaro ,6.8
4361,Benh Zeitlin,663.0,93.0,188.0,Beasts of the Southern Wild ,7.3
4362,J. Lee Thompson,62.0,96.0,88.0,Battle for the Planet of the Apes ,5.5
4363,Maggie Greenwald,39.0,109.0,9.0,Songcatcher ,7.3
4364,Vera Farmiga,68.0,109.0,0.0,Higher Ground ,6.3
4365,Vijay Chandar,3.0,155.0,0.0,Vaalu ,5.1
4366,Morgan Spurlock,130.0,90.0,293.0,The Greatest Movie Ever Sold ,6.6
4367,Jonathan Wacks,13.0,93.0,0.0,Ed and His Dead Mother ,6.1
4368,Khyentse Norbu,44.0,108.0,28.0,Travelers and Magicians ,7.5
4369,Ted Post,26.0,114.0,57.0,Hang 'Em High ,7.0
4370,Richard Brooks,27.0,87.0,174.0,Deadline - U.S.A. ,7.2
4371,Tony Krantz,53.0,113.0,15.0,Sublime ,5.3
4372,Mitchell Altieri,,87.0,9.0,A Beginner's Guide to Snuff ,8.7
4373,W.D. Hogan,10.0,90.0,4.0,Independence Daysaster ,3.4
4374,Corey Grant,4.0,111.0,21.0,Dysfunctional Friends ,5.4
4375,Tom Tykwer,181.0,81.0,670.0,Run Lola Run ,7.8
4376,Lucky McKee,114.0,93.0,75.0,May ,6.7
4377,Richard Boddington,11.0,90.0,15.0,Against the Wild ,4.7
4378,David Hunt,1.0,112.0,0.0,Living Dark: The Story of Ted the Caver ,6.3
4379,Patricia Riggen,75.0,106.0,36.0,Under the Same Moon ,7.4
4380,J. Lee Thompson,80.0,88.0,88.0,Conquest of the Planet of the Apes ,6.1
4381,Todd Field,179.0,138.0,143.0,In the Bedroom ,7.5
4382,Steven R. Monroe,225.0,105.0,68.0,I Spit on Your Grave ,6.3
4383,Mark Illsley,77.0,98.0,3.0,"Happy, Texas ",6.3
4384,Pawel Pawlikowski,124.0,86.0,84.0,My Summer of Love ,6.8
4385,Ritesh Batra,195.0,104.0,25.0,The Lunchbox ,7.8
4386,Sally Potter,76.0,100.0,87.0,Yes ,6.9
4387,Frank Capra,51.0,126.0,964.0,You Can't Take It with You ,8.0
4388,Fred Zinnemann,101.0,118.0,160.0,From Here to Eternity ,7.8
4389,John Ford,55.0,103.0,673.0,She Wore a Yellow Ribbon ,7.4
4390,Brad J. Silverman,15.0,102.0,11.0,Grace Unplugged ,6.1
4391,Dave Meyers,16.0,84.0,11.0,Foolish ,4.3
4392,David M. Matthews,5.0,,8.0,N-Secure ,3.5
4393,Nadine Labaki,109.0,95.0,0.0,Caramel ,7.2
4394,Lluís Quílez,40.0,92.0,0.0,Out of the Dark ,4.7
4395,Eytan Fox,51.0,90.0,21.0,The Bubble ,7.3
4396,Francis Ford Coppola,149.0,113.0,0.0,The Conversation ,7.9
4397,Romesh Sharma,4.0,,0.0,Dil Jo Bhi Kahey... ,5.1
4398,François Truffaut,35.0,123.0,0.0,Mississippi Mermaid ,7.2
4399,Adam Goldberg,22.0,111.0,1000.0,I Love Your Work ,5.4
4400,Travis Zariwny,68.0,99.0,4.0,Cabin Fever ,3.7
4401,Zack Snyder,287.0,110.0,0.0,Dawn of the Dead ,7.4
4402,Adrienne Shelly,173.0,108.0,191.0,Waitress ,7.1
4403,Newt Arnold,61.0,92.0,15.0,Bloodsport ,6.8
4404,Frank Capra,96.0,120.0,964.0,Mr. Smith Goes to Washington ,8.2
4405,Larry Clark,71.0,91.0,184.0,Kids ,7.0
4406,Noah Baumbach,110.0,88.0,387.0,The Squid and the Whale ,7.4
4407,Charles Herman-Wurmfeld,110.0,97.0,0.0,Kissing Jessica Stein ,6.7
4408,Yimou Zhang,101.0,95.0,611.0,"A Woman, a Gun and a Noodle Shop ",5.7
4409,John Stockwell,2.0,90.0,134.0,Kickboxer: Vengeance ,9.1
4410,Alfred Hitchcock,97.0,95.0,13000.0,Spellbound ,7.6
4411,Atom Egoyan,53.0,103.0,460.0,Exotica ,7.2
4412,Vincent Gallo,106.0,110.0,787.0,Buffalo '66 ,7.5
4413,James Wan,445.0,103.0,0.0,Insidious ,6.8
4414,Alex Cox,131.0,92.0,92.0,Repo Man ,6.9
4415,Fabián Bielinsky,94.0,114.0,44.0,Nine Queens ,7.9
4416,Dror Moreh,105.0,101.0,4.0,The Gatekeepers ,7.6
4417,Rebecca Miller,75.0,112.0,58.0,The Ballad of Jack and Rose ,6.7
4418,Maggie Carey,97.0,104.0,38.0,The To Do List ,5.8
4419,Roger Avary,37.0,99.0,675.0,Killing Zoe ,6.5
4420,Henry Bean,84.0,98.0,21.0,The Believer ,7.2
4421,David Gordon Green,88.0,107.0,234.0,Snow Angels ,6.9
4422,Simeon Rice,6.0,93.0,6.0,Unsullied ,5.5
4423,Brad Anderson,127.0,100.0,122.0,Session 9 ,6.5
4424,Jeff Garlin,32.0,80.0,522.0,I Want Someone to Eat Cheese With ,6.2
4425,Qasim Basir,8.0,94.0,13.0,Mooz-Lum ,6.7
4426,Adam Green,229.0,93.0,134.0,Hatchet ,5.7
4427,Charles Chaplin,120.0,87.0,0.0,Modern Times ,8.6
4428,Pete Jones,31.0,91.0,18.0,Stolen Summer ,6.5
4429,Bruce Campbell,100.0,84.0,0.0,My Name Is Bruce ,6.3
4430,Mark Brown,14.0,90.0,7.0,The Salon ,4.3
4431,Adam Carolla,14.0,98.0,102.0,Road Hard ,6.1
4432,Ira Sachs,39.0,108.0,60.0,Forty Shades of Blue ,6.0
4433,John Sayles,35.0,124.0,407.0,Amigo ,5.8
4434,Bruce McDonald,178.0,95.0,49.0,Pontypool ,6.7
4435,James Mottern,46.0,90.0,7.0,Trucker ,6.7
4436,Jaime Zevallos,,93.0,228.0,Me You and Five Bucks ,7.6
4437,Rob Zombie,234.0,101.0,0.0,The Lords of Salem ,5.1
4438,Gerard Johnstone,166.0,107.0,3.0,Housebound ,6.8
4439,Robert Greenwald,56.0,20.0,21.0,Wal-Mart: The High Cost of Low Price ,6.8
4440,David Ray,16.0,87.0,0.0,Fetching Cody ,6.8
4441,Dave Rodriguez,9.0,98.0,11.0,Once Upon a Time in Queens ,6.3
4442,Nae Caranfil,18.0,112.0,34.0,Closer to the Moon ,7.1
4443,David Winning,4.0,82.0,65.0,Mutant World ,2.8
4444,Frank Lotito,,102.0,5.0,Growing Up Smith ,8.2
4445,Timothy Woodward Jr.,6.0,97.0,764.0,Checkmate ,3.1
4446,Christopher McQuarrie,387.0,130.0,188.0,Jack Reacher ,7.0
4447,Tara Subkoff,35.0,101.0,37.0,#Horror ,3.3
4448,Russell Friedenberg,27.0,93.0,9.0,Wind Walkers ,3.6
4449,William Cottrell,145.0,83.0,0.0,Snow White and the Seven Dwarfs ,7.7
4450,Lucrecia Martel,78.0,106.0,33.0,The Holy Girl ,6.7
4451,Edward Dmytryk,10.0,113.0,74.0,Shalako ,5.5
