Age,Gender,Ethnicity,Marital Status,Household Size,Spouse,Parent,Friends,Religion,Full Time Employment,Part Time Employment,Retired,Income,US Born,Duration of Residency,Familiarity with America,Language,Satisfaction
22,Female,Vietnamese,Single,2,0,Living with parents,0,Other,0,Employed part time,0,"$10,000 - $19,999",Yes,22,Low,English,Very much
76,Male,Vietnamese,Living with a partner,6,Living with spouse,Living with parents,0,Protestant,0,0,Retired,"$0 - $9,999",No,22,High,Viet,Very much
58,Male,Vietnamese,Married,4,Living with spouse,0,0,Buddhist,Employed full time,0,0,"$40,000 - $49,999",Yes,22,Very high,English,
46,Male,Vietnamese,Single,3,0,0,0,None,Employed full time,0,0,"$70,000 and over",No,40,Very high,English,Pretty much
51,Female,Vietnamese,Married,3,Living with spouse,0,0,Buddhist,0,0,0,"$70,000 and over",No,22,Low,Viet,Pretty much
56,Female,Vietnamese,Married,3,Living with spouse,0,0,Buddhist,0,Employed part time,0,"$60,000 - $69,999",No,22,High,Viet,Pretty much
59,Male,Vietnamese,Living with a partner,3,Living with spouse,0,0,Buddhist,0,0,0,"$50,000 - $59,999",No,40,High,Viet,Pretty much
32,Male,Vietnamese,Single,3,0,Living with parents,0,Buddhist,Employed full time,0,0,"$50,000 - $59,999",No,22,High,English,
63,Male,Vietnamese,Living with a partner,2,Living with spouse,0,0,Buddhist,Employed full time,0,0,"$40,000 - $49,999",No,40,Very high,Viet,Very much
61,Female,Vietnamese,Married,4,0,0,0,Buddhist,Employed full time,0,0,"$40,000 - $49,999",No,40,High,Viet,Pretty much
65,Male,Vietnamese,Married,3,Living with spouse,0,0,Buddhist,Employed full time,0,0,"$50,000 - $59,999",No,34,High,Viet,Pretty much
63,Female,Vietnamese,Single,1,0,0,0,Buddhist,Employed full time,0,0,"$40,000 - $49,999",No,22,High,Viet,Very much
44,Female,Vietnamese,Married,4,Living with spouse,0,0,Buddhist,Employed full time,0,0,"$70,000 and over",No,22,High,Eng_Chinese only,Pretty much
44,Male,Vietnamese,Married,4,Living with spouse,0,0,Catholic,Employed full time,0,0,"$70,000 and over",No,22,Very high,Viet,Very much
41,Male,Vietnamese,Single,3,0,Living with parents,0,Catholic,Employed full time,0,0,"$70,000 and over",No,25,Very high,English,Very much
59,Female,Vietnamese,Married,2,Living with spouse,0,0,Catholic,0,0,0,"$50,000 - $59,999",No,23,Very high,Viet,Pretty much
62,Male,Vietnamese,Living with a partner,2,Living with spouse,0,0,Other,Employed full time,0,0,"$30,000 - $39,999",No,23,High,Viet,
23,Male,Vietnamese,Married,4,0,Living with parents,0,Buddhist,Employed full time,0,0,"$20,000 - $29,999",Yes,23,Very high,English,Pretty much
55,Female,Vietnamese,Married,3,Living with spouse,0,0,Buddhist,Employed full time,0,0,"$20,000 - $29,999",No,23,Low,Viet,Pretty much
62,Male,Vietnamese,Married,2,Living with spouse,0,0,Buddhist,Employed full time,0,0,"$50,000 - $59,999",No,23,High,Viet,Pretty much
34,Male,Vietnamese,Married,5,0,0,0,Catholic,Employed full time,0,0,"$70,000 and over",No,34,Very high,Viet,Very much
38,Female,Vietnamese,Married,5,0,Living with parents,0,Catholic,0,0,0,"$70,000 and over",No,23,Very high,Viet,Not very much
58,Female,Vietnamese,Married,2,Living with spouse,0,0,Buddhist,0,Employed part time,0,"$50,000 - $59,999",No,23,High,Viet,Pretty much
52,Male,Vietnamese,Married,3,Living with spouse,0,0,Buddhist,Employed full time,0,0,"$60,000 - $69,999",No,31,Very high,Viet,Very much
33,Male,Vietnamese,Living with a partner,2,0,0,0,Catholic,0,0,0,"$70,000 and over",No,23,Very high,English,Pretty much
66,Female,Vietnamese,Single,1,0,0,0,Catholic,0,Employed part time,0,"$0 - $9,999",No,23,Low,Viet,Pretty much
60,Female,Vietnamese,Married,7,Living with spouse,Living with parents,0,Catholic,0,Employed part time,0,"$70,000 and over",No,40,High,English,
28,Female,Vietnamese,Single,5,0,Living with parents,0,Catholic,Employed full time,0,0,"$30,000 - $39,999",No,23,High,English,
44,Female,Vietnamese,Married,5,Living with spouse,0,0,Catholic,Employed full time,0,0,"$40,000 - $49,999",No,23,Very high,Viet,Pretty much
27,Male,Vietnamese,Single,1,0,0,0,None,0,0,0,"$0 - $9,999",No,25,High,English,Very much
73,Male,Vietnamese,Single,7,0,0,0,Catholic,0,0,Retired,"$0 - $9,999",No,24,High,Viet,Very much
26,Male,Vietnamese,Single,3,0,Living with parents,0,Buddhist,0,0,0,"$40,000 - $49,999",No,24,Very high,English,Not very much
41,Female,Vietnamese,Married,2,Living with spouse,0,0,None,Employed full time,0,0,"$70,000 and over",No,24,High,English,Very much
44,Female,Vietnamese,Married,4,Living with spouse,0,0,Catholic,Employed full time,0,0,"$70,000 and over",No,24,Very high,Viet,Very much
61,Female,Vietnamese,Married,4,Living with spouse,0,0,Protestant,Employed full time,0,0,"$20,000 - $29,999",No,30,High,Viet,Pretty much
58,Male,Vietnamese,Married,2,Living with spouse,0,0,Catholic,Employed full time,0,0,"$40,000 - $49,999",No,30,High,Viet,Pretty much
32,Female,Vietnamese,Single,1,0,0,Living with friends/roommates,Buddhist,Employed full time,0,0,"$40,000 - $49,999",No,25,Very high,English,
60,Male,Vietnamese,Married,7,Living with spouse,0,0,Catholic,Employed full time,0,0,"$70,000 and over",No,32,Very high,Viet,Pretty much
70,Male,Vietnamese,Married,2,Living with spouse,0,0,Buddhist,0,0,Retired,,No,35,Low,Viet,Pretty much
53,Female,Vietnamese,Married,5,Living with spouse,0,0,None,Employed full time,0,0,"$70,000 and over",No,25,High,Viet,Pretty much
53,Female,Vietnamese,Married,4,Living with spouse,0,0,Catholic,0,0,0,"$20,000 - $29,999",No,35,High,Viet,
58,Female,Vietnamese,Married,4,Living with spouse,0,0,Catholic,Employed full time,0,0,"$70,000 and over",No,40,High,English,
73,Male,Vietnamese,Married,,Living with spouse,0,0,None,0,0,0,"$70,000 and over",No,25,Very high,Viet,Pretty much
51,Female,Vietnamese,Living with a partner,4,0,0,0,Protestant,Employed full time,0,0,"$20,000 - $29,999",No,20,High,Viet,Pretty much
41,Female,Vietnamese,Married,6,Living with spouse,0,0,Catholic,Employed full time,0,0,"$70,000 and over",No,25,Low,Viet,Pretty much
64,Female,Vietnamese,Married,6,0,0,0,Buddhist,0,0,Retired,"$10,000 - $19,999",No,25,,Viet,Very much
49,Male,Vietnamese,Married,4,Living with spouse,0,0,Catholic,Employed full time,0,0,"$70,000 and over",No,25,Very high,Viet,Very much
32,Female,Vietnamese,Single,5,0,Living with parents,0,Catholic,Employed full time,0,0,"$70,000 and over",No,25,Very high,English,Very much
35,Male,Vietnamese,Married,3,Living with spouse,Living with parents,0,Buddhist,0,0,0,"$60,000 - $69,999",No,25,,Viet,Pretty much
63,Female,Vietnamese,Living with a partner,3,0,0,0,Buddhist,0,Employed part time,0,"$20,000 - $29,999",No,34,High,Viet,Pretty much
41,Female,Vietnamese,Married,5,Living with spouse,0,0,Catholic,Employed full time,0,0,"$30,000 - $39,999",No,25,Low,Viet,
43,Female,Vietnamese,Married,5,Living with spouse,0,0,Catholic,0,Employed part time,0,"$60,000 - $69,999",No,25,High,English,Pretty much
68,Male,Vietnamese,Married,2,Living with spouse,0,0,Protestant,0,0,Retired,"$30,000 - $39,999",No,35,High,Viet,Pretty much
41,Female,Vietnamese,Married,7,Living with spouse,0,0,Catholic,Employed full time,0,0,"$70,000 and over",No,25,High,Viet,Pretty much
62,Female,Vietnamese,Married,4,Living with spouse,0,0,Buddhist,Employed full time,0,0,"$40,000 - $49,999",No,25,High,Viet,Very much
60,,Vietnamese,Single,6,0,0,0,Catholic,Employed full time,0,0,"$50,000 - $59,999",No,34,Very high,Viet,Very much
26,Female,Vietnamese,Married,4,Living with spouse,0,0,Buddhist,0,Employed part time,0,"$40,000 - $49,999",Yes,20,Very high,Viet,
53,Male,Vietnamese,Married,6,Living with spouse,0,0,Catholic,Employed full time,0,0,"$60,000 - $69,999",No,26,High,Viet,Pretty much
75,Male,Vietnamese,Married,2,Living with spouse,0,0,Protestant,0,0,Retired,"$0 - $9,999",No,33,Very high,Viet,Pretty much
54,Female,Vietnamese,Married,4,Living with spouse,0,0,Catholic,0,Employed part time,0,"$40,000 - $49,999",No,26,Low,Viet,Pretty much
73,Male,Vietnamese,Other,1,0,0,0,Catholic,0,0,Retired,"$10,000 - $19,999",No,26,High,English,Pretty much
61,Male,Vietnamese,Married,2,Living with spouse,0,0,Buddhist,0,Employed part time,0,"$70,000 and over",No,35,Very high,Viet,Very much
55,Female,Vietnamese,Married,5,Living with spouse,0,0,Buddhist,0,Employed part time,0,"$40,000 - $49,999",No,35,High,Viet,Pretty much
59,Female,Vietnamese,Married,6,Living with spouse,Living with parents,0,Catholic,Employed full time,0,0,"$70,000 and over",No,35,High,Viet,Pretty much
53,Male,Vietnamese,Married,5,Living with spouse,Living with parents,0,Catholic,0,0,0,"$60,000 - $69,999",No,34,Very high,English,Pretty much
50,Female,Vietnamese,Married,5,Living with spouse,0,0,Buddhist,0,0,0,"$40,000 - $49,999",No,36,High,Viet,Pretty much
59,Female,Vietnamese,Married,6,Living with spouse,Living with parents,0,Catholic,Employed full time,0,0,"$70,000 and over",No,40,High,Viet,Pretty much
78,Male,Vietnamese,Married,3,0,0,0,Protestant,0,0,Retired,"$0 - $9,999",No,28,Very high,Viet,Very much
74,Male,Vietnamese,Living with a partner,2,Living with spouse,0,0,Catholic,0,0,Retired,"$60,000 - $69,999",No,40,Very high,Viet,Very much
29,Female,Vietnamese,Living with a partner,2,Living with spouse,0,0,Buddhist,0,0,0,"$60,000 - $69,999",Yes,29,Very high,English,Not very much
66,Female,Vietnamese,Married,2,Living with spouse,0,0,Catholic,0,0,Retired,,No,30,High,Viet,Pretty much
50,Male,Vietnamese,Married,4,Living with spouse,0,0,Buddhist,Employed full time,0,0,"$30,000 - $39,999",No,35,High,Viet,Pretty much
63,Female,Vietnamese,Married,2,Living with spouse,0,0,None,0,0,Retired,"$10,000 - $19,999",No,40,High,Chinese Traditional,Very much
65,Male,Vietnamese,Married,4,Living with spouse,0,0,Buddhist,0,0,0,"$70,000 and over",No,35,High,English,Very much
85,Female,Vietnamese,Married,4,Living with spouse,0,0,Buddhist,0,0,Retired,"$0 - $9,999",No,40,High,English,Pretty much
52,Female,Vietnamese,Single,1,0,0,0,Buddhist,Employed full time,0,0,"$50,000 - $59,999",No,30,Very high,Viet,Very much
46,Male,Vietnamese,Married,4,Living with spouse,0,0,Buddhist,Employed full time,0,0,"$70,000 and over",No,30,High,Viet,Pretty much
69,Male,Vietnamese,Married,2,Living with spouse,0,0,None,0,0,Retired,"$10,000 - $19,999",No,40,High,Chinese Traditional,
68,Male,Vietnamese,Married,4,Living with spouse,0,0,Catholic,0,0,Retired,"$30,000 - $39,999",No,40,High,Viet,Pretty much
54,Male,Vietnamese,Married,3,Living with spouse,0,0,Buddhist,Employed full time,0,0,"$60,000 - $69,999",No,30,High,Viet,
61,Male,Vietnamese,Married,4,Living with spouse,0,0,Catholic,Employed full time,0,0,"$40,000 - $49,999",No,34,High,Viet,Very much
65,Male,Vietnamese,Married,2,Living with spouse,0,0,Catholic,0,0,Retired,"$30,000 - $39,999",No,30,High,English,Very much
50,Female,Vietnamese,Married,4,0,0,0,Catholic,Employed full time,0,0,,No,40,Very high,Viet,
51,Female,Vietnamese,Married,2,Living with spouse,0,0,Buddhist,Employed full time,0,0,"$70,000 and over",No,37,Very high,English,Very much
66,Female,Vietnamese,Married,2,Living with spouse,0,0,Catholic,0,Employed part time,0,"$30,000 - $39,999",No,33,High,Viet,Pretty much
48,Male,Vietnamese,Single,1,0,0,0,Protestant,0,Employed part time,0,"$0 - $9,999",,30,High,English,
47,Female,Vietnamese,Married,4,Living with spouse,0,0,Catholic,Employed full time,0,0,"$30,000 - $39,999",No,38,High,English,Pretty much
58,Female,Vietnamese,Living with a partner,5,Living with spouse,0,0,Catholic,0,0,Retired,"$30,000 - $39,999",No,30,High,Viet,Very much
64,,Vietnamese,Married,5,Living with spouse,0,0,Buddhist,Employed full time,0,0,"$60,000 - $69,999",No,33,High,Viet,Pretty much
65,Female,Vietnamese,Single,5,0,0,0,Catholic,0,0,Retired,"$20,000 - $29,999",No,40,High,Viet,Pretty much
50,Female,Vietnamese,Married,3,Living with spouse,0,0,None,0,0,0,"$50,000 - $59,999",No,34,High,Chinese Traditional,Pretty much
34,Female,Vietnamese,Living with a partner,2,0,0,0,Buddhist,Employed full time,0,0,"$70,000 and over",Yes,34,Very high,English,Very much
55,Male,Vietnamese,Married,4,0,0,0,Buddhist,Employed full time,0,0,"$40,000 - $49,999",No,33,Low,Viet,Pretty much
40,Female,Vietnamese,Married,5,0,0,0,Buddhist,Employed full time,0,0,"$70,000 and over",No,33,High,Viet,
68,Male,Vietnamese,Living with a partner,3,Living with spouse,0,0,Catholic,Employed full time,0,0,"$70,000 and over",No,33,Very high,Viet,Very much
47,Male,Vietnamese,Married,5,Living with spouse,0,0,Buddhist,Employed full time,0,0,"$70,000 and over",No,34,High,English,Very much
63,Male,Vietnamese,Married,3,Living with spouse,0,0,Buddhist,0,0,0,"$30,000 - $39,999",No,34,High,Viet,Very much
60,Male,Vietnamese,Married,2,Living with spouse,0,0,Buddhist,Employed full time,0,0,"$70,000 and over",No,40,High,Viet,Pretty much
49,Male,Vietnamese,Single,2,0,Living with parents,0,Buddhist,Employed full time,0,0,"$40,000 - $49,999",No,35,Very high,Viet,Pretty much
60,Male,Vietnamese,Married,4,Living with spouse,0,0,Buddhist,0,0,0,"$50,000 - $59,999",No,40,High,Viet,Pretty much
53,Male,Vietnamese,Married,4,Living with spouse,0,0,Catholic,Employed full time,0,0,"$40,000 - $49,999",No,35,Very high,Viet,Pretty much
62,Male,Vietnamese,Married,2,Living with spouse,0,0,Catholic,0,0,Retired,"$30,000 - $39,999",No,35,High,English,Not very much
48,Male,Vietnamese,Married,4,Living with spouse,0,0,Buddhist,Employed full time,0,0,"$40,000 - $49,999",No,36,High,English,
40,Male,Vietnamese,Married,2,Living with spouse,0,0,Catholic,0,0,Retired,"$70,000 and over",No,39,Very high,English,Pretty much
62,Female,Vietnamese,Married,2,Living with spouse,0,0,Buddhist,Employed full time,0,0,"$40,000 - $49,999",No,40,Very high,Viet,Pretty much
60,Male,Vietnamese,Married,4,Living with spouse,0,0,Buddhist,Employed full time,0,0,"$70,000 and over",No,42,Very high,Viet,Pretty much
48,Female,Vietnamese,Married,6,Living with spouse,0,0,Catholic,Employed full time,0,0,"$70,000 and over",No,40,High,English,Pretty much
58,Female,Vietnamese,Married,6,0,0,0,Buddhist,0,Employed part time,0,"$20,000 - $29,999",,14,High,Viet,Pretty much
64,Male,Vietnamese,Married,4,Living with spouse,0,0,Buddhist,Employed full time,0,0,"$70,000 and over",No,40,Very high,Viet,Very much
66,Female,Vietnamese,Married,2,Living with spouse,0,0,Buddhist,0,0,Retired,"$30,000 - $39,999",No,40,High,English,Very much
78,Female,Vietnamese,Single,3,0,0,0,Catholic,0,0,Retired,,No,40,Very high,Viet,Pretty much
82,Male,Vietnamese,Married,3,Living with spouse,0,0,Buddhist,0,0,Retired,"$30,000 - $39,999",No,40,High,English,Very much
39,Female,Filipino,Single,4,0,0,0,Catholic,0,0,0,"$10,000 - $19,999",No,7,High,English,Pretty much
42,Male,Filipino,Married,4,Living with spouse,0,0,Catholic,Employed full time,0,0,"$50,000 - $59,999",No,2,High,English,
78,Male,Filipino,Married,2,Living with spouse,0,0,Protestant,0,0,0,"$70,000 and over",No,30,Very high,English,Very much
47,Male,Filipino,Married,4,0,Living with parents,0,Catholic,Employed full time,0,0,"$40,000 - $49,999",No,12,High,English,Pretty much
38,Female,Filipino,Married,5,Living with spouse,Living with parents,0,Catholic,0,Employed part time,0,"$60,000 - $69,999",No,12,High,English,Very much
75,Female,Filipino,Single,3,0,Living with parents,0,Catholic,0,0,Retired,"$10,000 - $19,999",No,0.5,Low,English,Very much
41,Female,Filipino,Married,4,Living with spouse,0,0,Catholic,Employed full time,0,0,"$70,000 and over",No,10,High,English,Pretty much
43,Male,Filipino,Married,4,Living with spouse,0,0,Catholic,Employed full time,0,0,"$70,000 and over",No,11,High,English,Pretty much
53,Female,Filipino,Married,4,Living with spouse,0,0,Catholic,Employed full time,0,0,"$70,000 and over",No,23,Very high,English,Pretty much
21,Male,Filipino,Living with a partner,5,0,Living with parents,0,Protestant,Employed full time,0,0,"$10,000 - $19,999",No,2,Very high,English,Pretty much
45,Female,Filipino,Single,4,0,Living with parents,0,Catholic,Employed full time,0,0,"$70,000 and over",No,17,High,English,Very much
43,Male,Filipino,Married,4,Living with spouse,0,0,Catholic,0,0,0,"$50,000 - $59,999",No,12,High,English,
58,Female,Filipino,Married,2,Living with spouse,0,0,Catholic,Employed full time,0,0,"$70,000 and over",No,33,Very high,English,Pretty much
18,Female,Filipino,Single,6,0,Living with parents,0,None,0,0,0,"$0 - $9,999",No,13,Very high,Tagalog,Not very much
26,Female,Filipino,Single,3,0,Living with parents,0,Catholic,0,Employed part time,0,"$20,000 - $29,999",No,5,High,English,Very much
58,Female,Filipino,Married,2,Living with spouse,0,0,None,0,0,0,"$60,000 - $69,999",No,30,High,English,Very much
18,Female,Filipino,Single,5,0,0,Living with friends/roommates,None,0,Employed part time,0,"$0 - $9,999",No,13,High,English,Very much
21,Female,Filipino,Single,1,0,0,0,Protestant,0,0,0,"$0 - $9,999",No,1,High,English,Very much
19,Female,Filipino,Single,4,0,0,Living with friends/roommates,Catholic,0,0,0,"$70,000 and over",Yes,18,Very high,English,Very much
19,Female,Filipino,Single,4,0,Living with parents,0,Catholic,0,0,0,"$60,000 - $69,999",Yes,19,High,English,Very much
19,Male,Filipino,Single,4,0,0,Living with friends/roommates,Catholic,0,0,0,"$0 - $9,999",No,12,High,English,Pretty much
26,Female,Filipino,Married,2,Living with spouse,0,0,Protestant,0,0,0,"$0 - $9,999",No,0.5,High,English,
39,Female,Filipino,Other,3,0,0,0,Catholic,Employed full time,0,0,"$10,000 - $19,999",No,8,High,English,Very much
32,Female,Filipino,Married,2,Living with spouse,0,0,Catholic,Employed full time,0,0,"$70,000 and over",No,10,Low,English,Very much
45,Male,Filipino,Single,1,0,0,0,Catholic,Employed full time,0,0,"$60,000 - $69,999",No,15,High,English,Pretty much
76,Female,Filipino,Married,2,0,0,0,Catholic,0,0,Retired,"$10,000 - $19,999",No,27,High,English,Very much
60,Female,Filipino,Married,5,Living with spouse,0,0,Catholic,0,0,0,,No,0.5,Low,Tagalog,
32,Male,Filipino,Married,4,Living with spouse,Living with parents,0,Catholic,0,Employed part time,0,"$20,000 - $29,999",No,1,High,English,Not very much
30,Female,Filipino,Married,4,Living with spouse,Living with parents,0,Catholic,Employed full time,0,0,"$70,000 and over",No,1,High,English,Pretty much
49,Female,Filipino,Married,8,0,0,0,Other,0,Employed part time,0,"$10,000 - $19,999",No,3,High,English,
29,Female,Filipino,Married,3,Living with spouse,0,0,Catholic,0,0,0,"$0 - $9,999",No,4,Low,English,Pretty much
18,Male,Filipino,Single,4,0,0,Living with friends/roommates,Protestant,0,0,0,"$70,000 and over",Yes,18,High,English,Very much
22,Male,Filipino,Single,5,0,Living with parents,0,Protestant,Employed full time,0,0,"$10,000 - $19,999",No,1,Low,English,
20,Female,Filipino,Single,4,0,Living with parents,0,Catholic,0,0,0,"$70,000 and over",Yes,20,Very high,English,Very much
20,Male,Filipino,Single,4,0,Living with parents,0,Catholic,0,Employed part time,0,"$70,000 and over",No,9,Very high,English,
62,Female,Filipino,Married,6,0,0,0,Catholic,0,0,0,,No,,High,Tagalog,
22,Female,Filipino,Single,2,0,0,Living with friends/roommates,Catholic,Employed full time,0,0,"$0 - $9,999",No,1,High,English,Not very much
26,Female,Filipino,Married,2,Living with spouse,0,0,Protestant,0,0,0,"$30,000 - $39,999",No,1,Low,English,
46,Male,Filipino,Married,5,Living with spouse,0,0,Protestant,Employed full time,0,0,"$20,000 - $29,999",No,1,High,English,Very much
